Country,Region,year,index,value
ES,Castilla y León,2022-01-01,Tertiary,18870.286
ES,Castilla y León,2023-01-01,Tertiary,20727.243
ES,Castilla y León,2024-01-01,Tertiary,22000.758
ES,Castilla-La Mancha,2015-01-01,Tertiary,10762.391
ES,Castilla-La Mancha,2016-01-01,Tertiary,10955.617
ES,Castilla-La Mancha,2017-01-01,Tertiary,11306.369999999999
ES,Castilla-La Mancha,2018-01-01,Tertiary,11662.769
ES,Castilla-La Mancha,2019-01-01,Tertiary,12041.064999999999
ES,Castilla-La Mancha,2020-01-01,Tertiary,10718.261
ES,Castilla-La Mancha,2021-01-01,Tertiary,11876.578
ES,Castilla-La Mancha,2022-01-01,Tertiary,13140.634999999998
ES,Castilla-La Mancha,2023-01-01,Tertiary,14536.939999999999
ES,Castilla-La Mancha,2024-01-01,Tertiary,15525.908
ES,Cataluña/Catalunya,2015-01-01,Tertiary,78343.56599999999
ES,Cataluña/Catalunya,2016-01-01,Tertiary,81060.322
ES,Cataluña/Catalunya,2017-01-01,Tertiary,84048.821
ES,Cataluña/Catalunya,2018-01-01,Tertiary,87330.737
ES,Cataluña/Catalunya,2019-01-01,Tertiary,90494.098
ES,Cataluña/Catalunya,2020-01-01,Tertiary,77388.189
ES,Cataluña/Catalunya,2021-01-01,Tertiary,85964.07
ES,Cataluña/Catalunya,2022-01-01,Tertiary,97915.64
ES,Cataluña/Catalunya,2023-01-01,Tertiary,107271.9
ES,Cataluña/Catalunya,2024-01-01,Tertiary,114434.02100000001
ES,Ciudad Autónoma de Ceuta,2015-01-01,Tertiary,448.09400000000005
ES,Ciudad Autónoma de Ceuta,2016-01-01,Tertiary,466.637
ES,Ciudad Autónoma de Ceuta,2017-01-01,Tertiary,479.854
ES,Ciudad Autónoma de Ceuta,2018-01-01,Tertiary,494.90100000000007
ES,Ciudad Autónoma de Ceuta,2019-01-01,Tertiary,502.79900000000004
ES,Ciudad Autónoma de Ceuta,2020-01-01,Tertiary,436.067
ES,Ciudad Autónoma de Ceuta,2021-01-01,Tertiary,478.29499999999996
ES,Ciudad Autónoma de Ceuta,2022-01-01,Tertiary,526.757
ES,Ciudad Autónoma de Ceuta,2023-01-01,Tertiary,564.818
ES,Ciudad Autónoma de Ceuta,2024-01-01,Tertiary,589.233
ES,Ciudad Autónoma de Melilla,2015-01-01,Tertiary,419.681
ES,Ciudad Autónoma de Melilla,2016-01-01,Tertiary,437.298
ES,Ciudad Autónoma de Melilla,2017-01-01,Tertiary,447.558
ES,Ciudad Autónoma de Melilla,2018-01-01,Tertiary,461.687
ES,Ciudad Autónoma de Melilla,2019-01-01,Tertiary,470.13300000000004
ES,Ciudad Autónoma de Melilla,2020-01-01,Tertiary,410.134
ES,Ciudad Autónoma de Melilla,2021-01-01,Tertiary,449.072
ES,Ciudad Autónoma de Melilla,2022-01-01,Tertiary,496.07000000000005
ES,Ciudad Autónoma de Melilla,2023-01-01,Tertiary,535.205
ES,Ciudad Autónoma de Melilla,2024-01-01,Tertiary,564.818
ES,Comunidad Foral de Navarra,2015-01-01,Tertiary,4994.616
ES,Comunidad Foral de Navarra,2016-01-01,Tertiary,5281.238
ES,Comunidad Foral de Navarra,2017-01-01,Tertiary,5410.094999999999
ES,Comunidad Foral de Navarra,2018-01-01,Tertiary,5586.68
ES,Comunidad Foral de Navarra,2019-01-01,Tertiary,5799.3859999999995
ES,Comunidad Foral de Navarra,2020-01-01,Tertiary,4994.604
ES,Comunidad Foral de Navarra,2021-01-01,Tertiary,5590.543
ES,Comunidad Foral de Navarra,2022-01-01,Tertiary,6245.860000000001
ES,Comunidad Foral de Navarra,2023-01-01,Tertiary,6840.763
ES,Comunidad Foral de Navarra,2024-01-01,Tertiary,7313.405
ES,Comunidad de Madrid,2015-01-01,Tertiary,83671.226
ES,Comunidad de Madrid,2016-01-01,Tertiary,86687.134
ES,Comunidad de Madrid,2017-01-01,Tertiary,90948.276
ES,Comunidad de Madrid,2018-01-01,Tertiary,94357.258
ES,Comunidad de Madrid,2019-01-01,Tertiary,97919.095
ES,Comunidad de Madrid,2020-01-01,Tertiary,85389.69
ES,Comunidad de Madrid,2021-01-01,Tertiary,94622.51000000001
ES,Comunidad de Madrid,2022-01-01,Tertiary,107736.35800000001
ES,Comunidad de Madrid,2023-01-01,Tertiary,119663.833
ES,Comunidad de Madrid,2024-01-01,Tertiary,126868.994
ES,Comunitat Valenciana,2015-01-01,Tertiary,36945.17
ES,Comunitat Valenciana,2016-01-01,Tertiary,38094.11
ES,Comunitat Valenciana,2017-01-01,Tertiary,39577.331
ES,Comunitat Valenciana,2018-01-01,Tertiary,41021.937
ES,Comunitat Valenciana,2019-01-01,Tertiary,42384.421
ES,Comunitat Valenciana,2020-01-01,Tertiary,36996.782
ES,Comunitat Valenciana,2021-01-01,Tertiary,41190.302
ES,Comunitat Valenciana,2022-01-01,Tertiary,46514.301
ES,Comunitat Valenciana,2023-01-01,Tertiary,50941.607
ES,Comunitat Valenciana,2024-01-01,Tertiary,54741.795
ES,Extremadura,2015-01-01,Tertiary,4690.122
ES,Extremadura,2016-01-01,Tertiary,4932.464
ES,Extremadura,2017-01-01,Tertiary,5245.138
ES,Extremadura,2018-01-01,Tertiary,5244.129
ES,Extremadura,2019-01-01,Tertiary,5346.868
ES,Extremadura,2020-01-01,Tertiary,4741.726000000001
ES,Extremadura,2021-01-01,Tertiary,5244.282
ES,Extremadura,2022-01-01,Tertiary,5841.307
ES,Extremadura,2023-01-01,Tertiary,6331.043000000001
ES,Extremadura,2024-01-01,Tertiary,6728.9
ES,Galicia,2015-01-01,Tertiary,18737.885000000002
ES,Galicia,2016-01-01,Tertiary,19578.581
ES,Galicia,2017-01-01,Tertiary,20221.816
ES,Galicia,2018-01-01,Tertiary,20858.234
ES,Galicia,2019-01-01,Tertiary,21418.900999999998
ES,Galicia,2020-01-01,Tertiary,18922.783
ES,Galicia,2021-01-01,Tertiary,20994.948
ES,Galicia,2022-01-01,Tertiary,23355.024999999998
ES,Galicia,2023-01-01,Tertiary,25570.221999999998
ES,Galicia,2024-01-01,Tertiary,27170.708
ES,Illes Balears,2015-01-01,Tertiary,13772.744999999999
ES,Illes Balears,2016-01-01,Tertiary,14609.058
ES,Illes Balears,2017-01-01,Tertiary,15403.868
ES,Illes Balears,2018-01-01,Tertiary,16150.831999999999
ES,Illes Balears,2019-01-01,Tertiary,16495.294
ES,Illes Balears,2020-01-01,Tertiary,11193.499
ES,Illes Balears,2021-01-01,Tertiary,13866.595
ES,Illes Balears,2022-01-01,Tertiary,17897.106
ES,Illes Balears,2023-01-01,Tertiary,20257.741
ES,Illes Balears,2024-01-01,Tertiary,22112.701999999997
ES,La Rioja,2015-01-01,Tertiary,2257.284
ES,La Rioja,2016-01-01,Tertiary,2318.344
ES,La Rioja,2017-01-01,Tertiary,2375.587
ES,La Rioja,2018-01-01,Tertiary,2455.742
ES,La Rioja,2019-01-01,Tertiary,2524.313
ES,La Rioja,2020-01-01,Tertiary,2208.498
ES,La Rioja,2021-01-01,Tertiary,2448.552
ES,La Rioja,2022-01-01,Tertiary,2737.152
ES,La Rioja,2023-01-01,Tertiary,2989.9809999999998
ES,La Rioja,2024-01-01,Tertiary,3198.697
ES,País Vasco/Euskadi,2015-01-01,Tertiary,20371.088
ES,País Vasco/Euskadi,2016-01-01,Tertiary,21326.162
ES,País Vasco/Euskadi,2017-01-01,Tertiary,22052.252999999997
ES,País Vasco/Euskadi,2018-01-01,Tertiary,22661.453999999998
ES,País Vasco/Euskadi,2019-01-01,Tertiary,23317.656000000003
ES,País Vasco/Euskadi,2020-01-01,Tertiary,20455.475000000002
ES,País Vasco/Euskadi,2021-01-01,Tertiary,22495.131999999998
ES,País Vasco/Euskadi,2022-01-01,Tertiary,24853.75
ES,País Vasco/Euskadi,2023-01-01,Tertiary,27266.524
ES,País Vasco/Euskadi,2024-01-01,Tertiary,28736.124000000003
ES,Principado de Asturias,2015-01-01,Tertiary,7497.0380000000005
ES,Principado de Asturias,2016-01-01,Tertiary,7622.193
ES,Principado de Asturias,2017-01-01,Tertiary,7829.153
ES,Principado de Asturias,2018-01-01,Tertiary,8003.348
ES,Principado de Asturias,2019-01-01,Tertiary,8214.853
ES,Principado de Asturias,2020-01-01,Tertiary,7202.679
ES,Principado de Asturias,2021-01-01,Tertiary,7928.625
ES,Principado de Asturias,2022-01-01,Tertiary,8779.018
ES,Principado de Asturias,2023-01-01,Tertiary,9462.172999999999
ES,Principado de Asturias,2024-01-01,Tertiary,10049.461
ES,Región de Murcia,2015-01-01,Tertiary,9177.41
ES,Región de Murcia,2016-01-01,Tertiary,9389.692
ES,Región de Murcia,2017-01-01,Tertiary,9741.055
ES,Región de Murcia,2018-01-01,Tertiary,10032.901
ES,Región de Murcia,2019-01-01,Tertiary,10420.24
ES,Región de Murcia,2020-01-01,Tertiary,9452.225
ES,Región de Murcia,2021-01-01,Tertiary,10434.276
ES,Región de Murcia,2022-01-01,Tertiary,11586.7
ES,Región de Murcia,2023-01-01,Tertiary,12710.716
ES,Región de Murcia,2024-01-01,Tertiary,13452.517
IT,Abruzzo,2015-01-01,Tertiary_financial,1102.0
IT,Abruzzo,2016-01-01,Tertiary_financial,1109.0
IT,Abruzzo,2017-01-01,Tertiary_financial,1080.8
IT,Abruzzo,2018-01-01,Tertiary_financial,1065.7
IT,Abruzzo,2019-01-01,Tertiary_financial,1035.4
IT,Abruzzo,2020-01-01,Tertiary_financial,1031.9
IT,Abruzzo,2021-01-01,Tertiary_financial,979.4
IT,Abruzzo,2022-01-01,Tertiary_financial,962.4
IT,Abruzzo,2023-01-01,Tertiary_financial,868.2
IT,Basilicata,2015-01-01,Tertiary_financial,316.4
IT,Basilicata,2016-01-01,Tertiary_financial,332.5
IT,Basilicata,2017-01-01,Tertiary_financial,328.6
IT,Basilicata,2018-01-01,Tertiary_financial,325.6
IT,Basilicata,2019-01-01,Tertiary_financial,338.6
IT,Basilicata,2020-01-01,Tertiary_financial,335.6
IT,Basilicata,2021-01-01,Tertiary_financial,307.9
IT,Basilicata,2022-01-01,Tertiary_financial,311.1
IT,Basilicata,2023-01-01,Tertiary_financial,272.8
IT,Calabria,2015-01-01,Tertiary_financial,974.8
IT,Calabria,2016-01-01,Tertiary_financial,963.6
IT,Calabria,2017-01-01,Tertiary_financial,968.7
IT,Calabria,2018-01-01,Tertiary_financial,950.9
IT,Calabria,2019-01-01,Tertiary_financial,929.9
IT,Calabria,2020-01-01,Tertiary_financial,926.6
IT,Calabria,2021-01-01,Tertiary_financial,873.3
IT,Calabria,2022-01-01,Tertiary_financial,867.4
IT,Calabria,2023-01-01,Tertiary_financial,763.2
IT,Campania,2015-01-01,Tertiary_financial,3705.8
IT,Campania,2016-01-01,Tertiary_financial,3637.0
IT,Campania,2017-01-01,Tertiary_financial,3711.2
IT,Campania,2018-01-01,Tertiary_financial,3673.7
IT,Campania,2019-01-01,Tertiary_financial,3609.3
IT,Campania,2020-01-01,Tertiary_financial,3563.2
IT,Campania,2021-01-01,Tertiary_financial,3245.1
IT,Campania,2022-01-01,Tertiary_financial,3321.6
IT,Campania,2023-01-01,Tertiary_financial,3008.2
IT,Emilia-Romagna,2015-01-01,Tertiary_financial,6914.6
IT,Emilia-Romagna,2016-01-01,Tertiary_financial,6888.2
IT,Emilia-Romagna,2017-01-01,Tertiary_financial,6954.8
IT,Emilia-Romagna,2018-01-01,Tertiary_financial,7035.8
IT,Emilia-Romagna,2019-01-01,Tertiary_financial,6871.1
IT,Emilia-Romagna,2020-01-01,Tertiary_financial,6849.5
IT,Emilia-Romagna,2021-01-01,Tertiary_financial,6545.0
IT,Emilia-Romagna,2022-01-01,Tertiary_financial,6443.5
IT,Emilia-Romagna,2023-01-01,Tertiary_financial,5800.7
IT,Friuli-Venezia Giulia,2015-01-01,Tertiary_financial,1989.0
IT,Friuli-Venezia Giulia,2016-01-01,Tertiary_financial,1931.2
IT,Friuli-Venezia Giulia,2017-01-01,Tertiary_financial,1911.8
IT,Friuli-Venezia Giulia,2018-01-01,Tertiary_financial,1879.0
IT,Friuli-Venezia Giulia,2019-01-01,Tertiary_financial,1901.9
IT,Friuli-Venezia Giulia,2020-01-01,Tertiary_financial,1977.8
IT,Friuli-Venezia Giulia,2021-01-01,Tertiary_financial,1928.4
IT,Friuli-Venezia Giulia,2022-01-01,Tertiary_financial,1825.9
IT,Friuli-Venezia Giulia,2023-01-01,Tertiary_financial,1749.6
IT,Lazio,2015-01-01,Tertiary_financial,10011.1
IT,Lazio,2016-01-01,Tertiary_financial,9620.0
IT,Lazio,2017-01-01,Tertiary_financial,9800.4
IT,Lazio,2018-01-01,Tertiary_financial,9743.9
IT,Lazio,2019-01-01,Tertiary_financial,9771.6
IT,Lazio,2020-01-01,Tertiary_financial,9920.2
IT,Lazio,2021-01-01,Tertiary_financial,9572.3
IT,Lazio,2022-01-01,Tertiary_financial,9617.9
IT,Lazio,2023-01-01,Tertiary_financial,9689.0
IT,Liguria,2015-01-01,Tertiary_financial,2019.1
IT,Liguria,2016-01-01,Tertiary_financial,2071.4
IT,Liguria,2017-01-01,Tertiary_financial,2009.0
IT,Liguria,2018-01-01,Tertiary_financial,2007.1
IT,Liguria,2019-01-01,Tertiary_financial,1915.8
IT,Liguria,2020-01-01,Tertiary_financial,1890.1
IT,Liguria,2021-01-01,Tertiary_financial,1722.1
IT,Liguria,2022-01-01,Tertiary_financial,1845.7
IT,Liguria,2023-01-01,Tertiary_financial,1534.5
IT,Lombardia,2015-01-01,Tertiary_financial,25612.1
IT,Lombardia,2016-01-01,Tertiary_financial,25957.6
IT,Lombardia,2017-01-01,Tertiary_financial,26086.5
IT,Lombardia,2018-01-01,Tertiary_financial,25915.6
IT,Lombardia,2019-01-01,Tertiary_financial,26497.7
IT,Lombardia,2020-01-01,Tertiary_financial,26420.8
IT,Lombardia,2021-01-01,Tertiary_financial,28032.0
IT,Lombardia,2022-01-01,Tertiary_financial,27399.0
IT,Lombardia,2023-01-01,Tertiary_financial,25710.9
IT,Marche,2015-01-01,Tertiary_financial,1906.5
IT,Marche,2016-01-01,Tertiary_financial,1859.5
IT,Marche,2017-01-01,Tertiary_financial,1747.5
IT,Marche,2018-01-01,Tertiary_financial,1703.9
IT,Marche,2019-01-01,Tertiary_financial,1656.8
IT,Marche,2020-01-01,Tertiary_financial,1639.0
IT,Marche,2021-01-01,Tertiary_financial,1553.3
IT,Marche,2022-01-01,Tertiary_financial,1547.4
IT,Marche,2023-01-01,Tertiary_financial,1322.5
IT,Molise,2015-01-01,Tertiary_financial,189.3
IT,Molise,2016-01-01,Tertiary_financial,191.8
IT,Molise,2017-01-01,Tertiary_financial,190.9
IT,Molise,2018-01-01,Tertiary_financial,187.5
IT,Molise,2019-01-01,Tertiary_financial,187.4
IT,Molise,2020-01-01,Tertiary_financial,188.9
IT,Molise,2021-01-01,Tertiary_financial,171.9
IT,Molise,2022-01-01,Tertiary_financial,180.2
IT,Molise,2023-01-01,Tertiary_financial,155.7
IT,Piemonte,2015-01-01,Tertiary_financial,4816.1
IT,Piemonte,2016-01-01,Tertiary_financial,4824.0
IT,Piemonte,2017-01-01,Tertiary_financial,4998.9
IT,Piemonte,2018-01-01,Tertiary_financial,5364.4
IT,Piemonte,2019-01-01,Tertiary_financial,5754.0
IT,Piemonte,2020-01-01,Tertiary_financial,5722.8
IT,Piemonte,2021-01-01,Tertiary_financial,5773.9
IT,Piemonte,2022-01-01,Tertiary_financial,5722.7
IT,Piemonte,2023-01-01,Tertiary_financial,5329.8
IT,Puglia,2015-01-01,Tertiary_financial,2692.7
IT,Puglia,2016-01-01,Tertiary_financial,2676.0
IT,Puglia,2017-01-01,Tertiary_financial,2664.1
IT,Puglia,2018-01-01,Tertiary_financial,2646.2
IT,Puglia,2019-01-01,Tertiary_financial,2640.7
IT,Puglia,2020-01-01,Tertiary_financial,2608.2
IT,Puglia,2021-01-01,Tertiary_financial,2456.8
IT,Puglia,2022-01-01,Tertiary_financial,2479.1
IT,Puglia,2023-01-01,Tertiary_financial,2182.7
IT,Sardegna,2015-01-01,Tertiary_financial,1093.3
IT,Sardegna,2016-01-01,Tertiary_financial,1061.0
IT,Sardegna,2017-01-01,Tertiary_financial,1064.2
IT,Sardegna,2018-01-01,Tertiary_financial,1064.3
IT,Sardegna,2019-01-01,Tertiary_financial,1050.4
IT,Sardegna,2020-01-01,Tertiary_financial,1094.1
IT,Sardegna,2021-01-01,Tertiary_financial,1001.5
IT,Sardegna,2022-01-01,Tertiary_financial,1010.2
IT,Sardegna,2023-01-01,Tertiary_financial,912.6
IT,Sicilia,2015-01-01,Tertiary_financial,2919.9
IT,Sicilia,2016-01-01,Tertiary_financial,2878.8
IT,Sicilia,2017-01-01,Tertiary_financial,2938.3
IT,Sicilia,2018-01-01,Tertiary_financial,2783.8
IT,Sicilia,2019-01-01,Tertiary_financial,2782.5
IT,Sicilia,2020-01-01,Tertiary_financial,2775.7
IT,Sicilia,2021-01-01,Tertiary_financial,2504.8
IT,Sicilia,2022-01-01,Tertiary_financial,2589.8
IT,Sicilia,2023-01-01,Tertiary_financial,2244.2
IT,Toscana,2015-01-01,Tertiary_financial,5166.6
IT,Toscana,2016-01-01,Tertiary_financial,5106.6
IT,Toscana,2017-01-01,Tertiary_financial,5138.6
IT,Toscana,2018-01-01,Tertiary_financial,5044.0
IT,Toscana,2019-01-01,Tertiary_financial,4818.0
IT,Toscana,2020-01-01,Tertiary_financial,4777.2
IT,Toscana,2021-01-01,Tertiary_financial,4659.8
IT,Toscana,2022-01-01,Tertiary_financial,4775.1
IT,Toscana,2023-01-01,Tertiary_financial,4165.3
IT,Trentino-Alto Adige/Südtirol,2015-01-01,Tertiary_financial,2387.2
IT,Trentino-Alto Adige/Südtirol,2016-01-01,Tertiary_financial,2321.8
IT,Trentino-Alto Adige/Südtirol,2017-01-01,Tertiary_financial,2292.1
IT,Trentino-Alto Adige/Südtirol,2018-01-01,Tertiary_financial,2237.5
IT,Trentino-Alto Adige/Südtirol,2019-01-01,Tertiary_financial,2301.1
IT,Trentino-Alto Adige/Südtirol,2020-01-01,Tertiary_financial,2295.4
IT,Trentino-Alto Adige/Südtirol,2021-01-01,Tertiary_financial,2290.5
IT,Trentino-Alto Adige/Südtirol,2022-01-01,Tertiary_financial,2402.1
IT,Trentino-Alto Adige/Südtirol,2023-01-01,Tertiary_financial,2314.0
IT,Umbria,2015-01-01,Tertiary_financial,899.3
IT,Umbria,2016-01-01,Tertiary_financial,897.4
IT,Umbria,2017-01-01,Tertiary_financial,877.1
IT,Umbria,2018-01-01,Tertiary_financial,882.6
IT,Umbria,2019-01-01,Tertiary_financial,825.9
IT,Umbria,2020-01-01,Tertiary_financial,810.1
IT,Umbria,2021-01-01,Tertiary_financial,761.6
IT,Umbria,2022-01-01,Tertiary_financial,772.1
IT,Umbria,2023-01-01,Tertiary_financial,663.6
IT,Valle d'Aosta/Vallée d'Aoste,2015-01-01,Tertiary_financial,181.4
IT,Valle d'Aosta/Vallée d'Aoste,2016-01-01,Tertiary_financial,171.9
IT,Valle d'Aosta/Vallée d'Aoste,2017-01-01,Tertiary_financial,175.5
IT,Valle d'Aosta/Vallée d'Aoste,2018-01-01,Tertiary_financial,172.5
IT,Valle d'Aosta/Vallée d'Aoste,2019-01-01,Tertiary_financial,172.4
IT,Valle d'Aosta/Vallée d'Aoste,2020-01-01,Tertiary_financial,171.4
IT,Valle d'Aosta/Vallée d'Aoste,2021-01-01,Tertiary_financial,164.8
IT,Valle d'Aosta/Vallée d'Aoste,2022-01-01,Tertiary_financial,175.9
IT,Valle d'Aosta/Vallée d'Aoste,2023-01-01,Tertiary_financial,171.5
IT,Veneto,2015-01-01,Tertiary_financial,7258.0
IT,Veneto,2016-01-01,Tertiary_financial,6986.0
IT,Veneto,2017-01-01,Tertiary_financial,6669.8
IT,Veneto,2018-01-01,Tertiary_financial,6624.3
IT,Veneto,2019-01-01,Tertiary_financial,6555.7
IT,Veneto,2020-01-01,Tertiary_financial,6528.7
IT,Veneto,2021-01-01,Tertiary_financial,6191.6
IT,Veneto,2022-01-01,Tertiary_financial,6305.6
IT,Veneto,2023-01-01,Tertiary_financial,5729.4
ES,Andalucía,2015-01-01,Tertiary_financial,4511.958
ES,Andalucía,2016-01-01,Tertiary_financial,4650.965
ES,Andalucía,2017-01-01,Tertiary_financial,4832.58
ES,Andalucía,2018-01-01,Tertiary_financial,5318.836
ES,Andalucía,2019-01-01,Tertiary_financial,5213.741
ES,Andalucía,2020-01-01,Tertiary_financial,5475.196
ES,Andalucía,2021-01-01,Tertiary_financial,5487.97
ES,Andalucía,2022-01-01,Tertiary_financial,6274.076
ES,Andalucía,2023-01-01,Tertiary_financial,8617.29
ES,Andalucía,2024-01-01,Tertiary_financial,9340.696
ES,Aragón,2015-01-01,Tertiary_financial,1079.599
ES,Aragón,2016-01-01,Tertiary_financial,1114.415
ES,Aragón,2017-01-01,Tertiary_financial,1162.049
ES,Aragón,2018-01-01,Tertiary_financial,1293.802
ES,Aragón,2019-01-01,Tertiary_financial,1248.733
ES,Aragón,2020-01-01,Tertiary_financial,1312.834
ES,Aragón,2021-01-01,Tertiary_financial,1314.598
ES,Aragón,2022-01-01,Tertiary_financial,1509.818
ES,Aragón,2023-01-01,Tertiary_financial,2048.348
ES,Aragón,2024-01-01,Tertiary_financial,2232.356
ES,Canarias,2015-01-01,Tertiary_financial,1031.437
ES,Canarias,2016-01-01,Tertiary_financial,1062.661
ES,Canarias,2017-01-01,Tertiary_financial,1107.866
ES,Canarias,2018-01-01,Tertiary_financial,1224.271
ES,Canarias,2019-01-01,Tertiary_financial,1198.089
ES,Canarias,2020-01-01,Tertiary_financial,1263.054
ES,Canarias,2021-01-01,Tertiary_financial,1270.453
ES,Canarias,2022-01-01,Tertiary_financial,1464.192
ES,Canarias,2023-01-01,Tertiary_financial,2065.002
ES,Canarias,2024-01-01,Tertiary_financial,2257.276
ES,Cantabria,2015-01-01,Tertiary_financial,350.377
ES,Cantabria,2016-01-01,Tertiary_financial,358.665
ES,Cantabria,2017-01-01,Tertiary_financial,375.681
ES,Cantabria,2018-01-01,Tertiary_financial,413.098
ES,Cantabria,2019-01-01,Tertiary_financial,406.356
ES,Cantabria,2020-01-01,Tertiary_financial,425.42
ES,Cantabria,2021-01-01,Tertiary_financial,431.156
ES,Cantabria,2022-01-01,Tertiary_financial,493.297
ES,Cantabria,2023-01-01,Tertiary_financial,689.68
ES,Cantabria,2024-01-01,Tertiary_financial,747.745
ES,Castilla y León,2015-01-01,Tertiary_financial,1641.217
ES,Castilla y León,2016-01-01,Tertiary_financial,1675.288
ES,Castilla y León,2017-01-01,Tertiary_financial,1744.221
ES,Castilla y León,2018-01-01,Tertiary_financial,1922.566
ES,Castilla y León,2019-01-01,Tertiary_financial,1885.109
ES,Castilla y León,2020-01-01,Tertiary_financial,1973.638
ES,Castilla y León,2021-01-01,Tertiary_financial,1971.388
ES,Castilla y León,2022-01-01,Tertiary_financial,2268.224
ES,Castilla y León,2023-01-01,Tertiary_financial,3204.535
ES,Castilla y León,2024-01-01,Tertiary_financial,3495.664
ES,Castilla-La Mancha,2015-01-01,Tertiary_financial,1148.806
ES,Castilla-La Mancha,2016-01-01,Tertiary_financial,1178.407
ES,Castilla-La Mancha,2017-01-01,Tertiary_financial,1230.39
ES,Castilla-La Mancha,2018-01-01,Tertiary_financial,1361.145
ES,Castilla-La Mancha,2019-01-01,Tertiary_financial,1337.399
ES,Castilla-La Mancha,2020-01-01,Tertiary_financial,1403.436
ES,Castilla-La Mancha,2021-01-01,Tertiary_financial,1419.023
ES,Castilla-La Mancha,2022-01-01,Tertiary_financial,1613.548
ES,Castilla-La Mancha,2023-01-01,Tertiary_financial,2243.252
ES,Castilla-La Mancha,2024-01-01,Tertiary_financial,2433.507
ES,Cataluña/Catalunya,2015-01-01,Tertiary_financial,6600.684
ES,Cataluña/Catalunya,2016-01-01,Tertiary_financial,6775.799
ES,Cataluña/Catalunya,2017-01-01,Tertiary_financial,7009.412
ES,Cataluña/Catalunya,2018-01-01,Tertiary_financial,7692.195
ES,Cataluña/Catalunya,2019-01-01,Tertiary_financial,7515.881
ES,Cataluña/Catalunya,2020-01-01,Tertiary_financial,7960.409
ES,Cataluña/Catalunya,2021-01-01,Tertiary_financial,8126.144
ES,Cataluña/Catalunya,2022-01-01,Tertiary_financial,9339.223
ES,Cataluña/Catalunya,2023-01-01,Tertiary_financial,12511.765
ES,Cataluña/Catalunya,2024-01-01,Tertiary_financial,13678.2
ES,Ciudad Autónoma de Ceuta,2015-01-01,Tertiary_financial,30.581
ES,Ciudad Autónoma de Ceuta,2016-01-01,Tertiary_financial,31.434
ES,Ciudad Autónoma de Ceuta,2017-01-01,Tertiary_financial,33.581
ES,Ciudad Autónoma de Ceuta,2018-01-01,Tertiary_financial,37.336
ES,Ciudad Autónoma de Ceuta,2019-01-01,Tertiary_financial,37.119
ES,Ciudad Autónoma de Ceuta,2020-01-01,Tertiary_financial,39.002
ES,Ciudad Autónoma de Ceuta,2021-01-01,Tertiary_financial,39.3
ES,Ciudad Autónoma de Ceuta,2022-01-01,Tertiary_financial,45.225
ES,Ciudad Autónoma de Ceuta,2023-01-01,Tertiary_financial,62.944
ES,Ciudad Autónoma de Ceuta,2024-01-01,Tertiary_financial,67.96
ES,Ciudad Autónoma de Melilla,2015-01-01,Tertiary_financial,26.815
ES,Ciudad Autónoma de Melilla,2016-01-01,Tertiary_financial,27.973
ES,Ciudad Autónoma de Melilla,2017-01-01,Tertiary_financial,29.472
ES,Ciudad Autónoma de Melilla,2018-01-01,Tertiary_financial,33.57
ES,Ciudad Autónoma de Melilla,2019-01-01,Tertiary_financial,32.35
ES,Ciudad Autónoma de Melilla,2020-01-01,Tertiary_financial,34.66
ES,Ciudad Autónoma de Melilla,2021-01-01,Tertiary_financial,34.528
ES,Ciudad Autónoma de Melilla,2022-01-01,Tertiary_financial,40.638
ES,Ciudad Autónoma de Melilla,2023-01-01,Tertiary_financial,57.309
ES,Ciudad Autónoma de Melilla,2024-01-01,Tertiary_financial,62.893
ES,Comunidad Foral de Navarra,2015-01-01,Tertiary_financial,488.781
ES,Comunidad Foral de Navarra,2016-01-01,Tertiary_financial,507.771
ES,Comunidad Foral de Navarra,2017-01-01,Tertiary_financial,530.697
ES,Comunidad Foral de Navarra,2018-01-01,Tertiary_financial,587.48
ES,Comunidad Foral de Navarra,2019-01-01,Tertiary_financial,576.165
ES,Comunidad Foral de Navarra,2020-01-01,Tertiary_financial,607.173
ES,Comunidad Foral de Navarra,2021-01-01,Tertiary_financial,605.293
ES,Comunidad Foral de Navarra,2022-01-01,Tertiary_financial,696.096
ES,Comunidad Foral de Navarra,2023-01-01,Tertiary_financial,985.26
ES,Comunidad Foral de Navarra,2024-01-01,Tertiary_financial,1078.173
ES,Comunidad de Madrid,2015-01-01,Tertiary_financial,10629.097
ES,Comunidad de Madrid,2016-01-01,Tertiary_financial,11783.457
ES,Comunidad de Madrid,2017-01-01,Tertiary_financial,12102.739
ES,Comunidad de Madrid,2018-01-01,Tertiary_financial,13183.68
ES,Comunidad de Madrid,2019-01-01,Tertiary_financial,13037.577
ES,Comunidad de Madrid,2020-01-01,Tertiary_financial,13527.054
ES,Comunidad de Madrid,2021-01-01,Tertiary_financial,13746.157
ES,Comunidad de Madrid,2022-01-01,Tertiary_financial,15402.322
ES,Comunidad de Madrid,2023-01-01,Tertiary_financial,21537.869
ES,Comunidad de Madrid,2024-01-01,Tertiary_financial,23887.996
ES,Comunitat Valenciana,2015-01-01,Tertiary_financial,3098.561
ES,Comunitat Valenciana,2016-01-01,Tertiary_financial,3179.432
ES,Comunitat Valenciana,2017-01-01,Tertiary_financial,3348.52
